1998 , 71524 
2007 , 71724 
2010 , 71924 
2006 , 72125 
2005 , 72325 
2007 , 72525 
2006 , 72725 
2008 , 72925 
1999 , 73125 
2005 , 73325 
2005 , 73525 
2007 , 73725 
2001 , 73925 
